# Country|Year|IPs|ASNs|Cumulative IPs|Cumulative ASNs|GDP 
PA|1992|0|0|0|0|6641400000
BS|2005|0|0|45056|3|7706222000
BS|2004|16384|0|45056|3|7094413000
BS|1968|0|0|0|0|444901969.103758
BS|1969|0|0|0|0|528137296.150413
BS|1964|0|0|0|0|266664053.749305
BS|1965|0|0|0|0|300392162.479928
BS|1966|0|0|0|0|340000006.35783
BS|1967|0|0|0|0|390196085.727844
BS|1961|0|0|0|0|190096176.551435
BS|1962|0|0|0|0|212252822.19384
BS|1963|0|0|0|0|237742768.508112
BS|2006|20480|1|65536|4|7965588000
BS|2011|1024|1|121920|5|7872584000
BS|2010|28672|0|120896|4|7888087000
BS|2012|32|0|121952|5|8149004000
BS|1982|0|0|0|0|1578300032
BS|1983|0|0|0|0|1732800000
BS|1980|0|0|0|0|1335299968
BS|1981|0|0|0|0|1426499968
BS|1986|0|0|0|0|2472499968
BS|1987|0|0|0|0|2713999872
BS|1984|0|0|0|0|2041100032
BS|1985|0|0|0|0|2320699904
BS|1988|0|0|0|0|2817900032
BS|1989|0|0|0|0|3062000000
BS|1995|0|0|0|0|3429000000
BS|2003|8192|0|28672|3|6949317000
BS|2007|32|0|65568|4|8318996000
BS|2000|16384|1|16384|2|6327552000
BS|2001|0|0|16384|2|6516651000
BS|1979|0|0|0|0|1139800064
BS|1978|0|0|0|0|832400000
BS|1977|0|0|0|0|713000000
BS|1976|0|0|0|0|642099968
BS|1975|0|0|0|0|596200000
BS|1974|0|0|0|0|632400000
BS|1973|0|0|0|0|670899968
BS|1972|0|0|0|0|590899968
BS|1971|0|0|0|0|573400000
BS|1970|0|0|0|0|538423199.465042
BS|2008|2048|0|67616|4|8246650000
BS|2009|24608|0|92224|4|7820420000
BS|1999|0|0|0|0|6019972000
BS|1998|0|0|0|0|5353524000
BS|2002|4096|1|20480|3|6957996000
BS|1994|0|0|0|0|3259000000
BS|1997|0|0|0|1|4961119000
BS|1996|0|1|0|1|3609000000
BS|1991|0|0|0|0|3111160000
BS|1990|0|0|0|0|3166000000
BS|1993|0|0|0|0|3092000000
BS|1992|0|0|0|0|3109000000
NA|1982|0|0|0|0|1803252393.58499
NA|1983|0|0|0|0|1928911229.22738
NA|1980|0|0|0|0|2168627165.41691
NA|1981|0|0|0|0|1950821648.7275
NA|1986|0|0|0|0|1527331131.24552
NA|1987|0|0|0|0|1934644161.03208
NA|1984|0|0|0|0|1625456905.84067
NA|1985|0|0|0|0|1355065229.69498
NA|1988|0|0|0|0|2128466758.3768
NA|1989|0|0|0|0|2169538572.69908
NA|2002|4096|1|21248|2|3361241961.35377
NA|2003|0|0|21248|2|4931293712.20614
NA|1999|0|0|0|0|3385555872.76121
NA|2000|0|0|0|0|3908598123.34455
NA|2001|8192|1|17152|1|3546795054.15585
NA|2005|8192|0|30464|3|7261301442.47414
NA|1998|0|0|0|0|3398703726.78925
NA|2006|9216|0|39680|3|7978676469.77384
NA|2004|1024|1|22272|3|6606970842.65234
NA|2007|256|1|39936|4|8811608766.89852
NA|2008|75824|3|115760|7|8829927125.40153
NA|2009|32768|1|148528|8|8859203056.19983
NA|2011|33792|0|199216|10|12623100410.462
NA|2010|16896|2|165424|10|11065912279.3816
NA|2012|131120|1|330336|11|13072278942.987
NA|1995|8448|0|8960|0|3503088568.36826
NA|1994|512|0|512|0|3251944750.45284
NA|1997|0|0|0|0|3635229893.7672
NA|1996|0|0|8960|0|3491458687.83628
NA|1991|0|0|0|0|2492290810.71881
NA|1990|0|0|0|0|2350307670.25736
NA|1993|0|0|0|0|2846614324.53643
NA|1992|0|0|0|0|2837643688.65629
NC|1990|0|0|0|0|2529310103.83608
NC|1992|0|0|0|0|2923764926.39718
NC|1968|0|0|0|0|215507164.034258
NC|1969|0|0|0|0|263108834.536684
NC|1965|0|0|0|0|159594493.548808
NC|1966|0|0|0|0|164206537.561675
NC|1967|0|0|0|0|180036768.87301
NC|2011|44096|4|150752|9|0
NC|2010|38016|0|106656|5|0
NC|1982|0|0|0|0|904619629.797272
NC|1983|0|0|0|0|823832940.450511
NC|1980|0|0|0|0|1182457142.60648
NC|1981|0|0|0|0|972563810.230325
NC|1986|0|0|0|0|1201262517.87644
NC|1987|0|0|0|0|1488113532.28584
NC|1984|0|0|0|0|796018978.471302
NC|1985|0|0|0|0|854823821.723175
NC|1991|0|0|0|0|2653781596.46008
NC|1988|0|0|0|0|2072735787.31779
NC|1989|0|0|0|0|2185072798.33184
NC|1995|1024|0|1024|0|3628440274.67001
NC|1994|0|0|0|0|3038727617.03902
NC|1997|0|0|0|0|3291489840.57143
NC|1996|0|0|1024|0|3606968433.92682
NC|1979|0|0|0|0|1047225130.24333
NC|1978|0|0|0|0|846007597.720396
NC|1977|0|0|0|0|837616756.533736
NC|1976|0|0|0|0|798310509.647433
NC|1975|0|0|0|0|816647865.83143
NC|1974|0|0|0|0|637400199.110489
NC|1973|0|0|0|0|542294864.812429
NC|1972|0|0|0|0|505892512.861927
NC|1971|0|0|0|0|413634335.270098
NC|1970|0|0|0|0|358815681.903216
NC|2008|20480|2|64512|4|0
NC|2009|4128|1|68640|5|0
NC|1999|8192|0|9216|0|3056999988.09146
NC|1998|0|0|0|0|3158806480.26107
NC|2002|0|1|21504|2|0
NC|2003|4096|0|25600|2|0
NC|2000|8192|1|17408|1|2682347064.36419
NC|2001|4096|0|21504|1|0
NC|2006|4096|0|39936|2|0
NC|2007|4096|0|44032|2|0
NC|1993|0|0|0|0|3070161471.04451
NC|2005|10240|0|35840|2|0
NE|2005|0|0|0|0|3405134555.29166
NE|2004|0|0|0|0|3052898685.69525
NE|1968|0|0|0|0|641214226.887484
NE|1969|0|0|0|0|625867984.443567
NE|1964|0|0|0|0|582816396.020504
NE|1965|0|0|0|0|673383510.095222
NE|1966|0|0|0|0|702296079.776287
NE|1967|0|0|0|0|665586873.018023
NE|1961|0|0|0|0|485785231.713044
NE|1962|0|0|0|0|531736599.816457
NE|1963|0|0|0|0|586294879.504551
NE|2006|0|0|0|0|3646727993.03698
NE|2011|0|1|18432|4|6411842066.31128
NE|2010|1024|2|18432|3|5718589550.16349
NE|2012|16416|2|34848|6|6773185511.26727
NE|1982|0|0|0|0|2017612217.74231
NE|1983|0|0|0|0|1803099561.09443
NE|1980|0|0|0|0|2508524715.73836
NE|1981|0|0|0|0|2170893417.83409
NE|1986|0|0|0|0|1904097000.62257
NE|1987|0|0|0|0|2233006102.03793
NE|1984|0|0|0|0|1461243326.91098
NE|1985|0|0|0|0|1440581653.25205
NE|1988|0|0|0|0|2280356194.21274
NE|1989|0|0|0|0|2179567110.98786
NE|1995|0|0|0|0|1880803264.16098
NE|2003|0|0|0|0|2731416281.32709
NE|2007|0|0|0|0|4291363546.82479
NE|2000|0|0|0|0|1798374532.94855
NE|2001|0|0|0|0|1945327545.88815
NE|1979|0|0|0|0|2109277663.26672
NE|1978|0|0|0|0|1774365587.81533
NE|1977|0|0|0|0|1291458043.57749
NE|1976|0|0|0|0|1064517600.18421
NE|1975|0|0|0|0|1048690931.70858
NE|1974|0|0|0|0|1026137112.33736
NE|1973|0|0|0|0|946385104.878
NE|1972|0|0|0|0|742779659.566265
NE|1971|0|0|0|0|693573704.408339
NE|1970|0|0|0|0|649916621.165385
NE|2008|9216|1|9216|1|5403364453.52777
NE|2009|8192|0|17408|1|5397121962.02425
NE|1999|0|0|0|0|2018193598.24088
NE|1998|0|0|0|0|2076737446.1998
NE|2002|0|0|0|0|2170481497.62212
NE|1994|0|0|0|0|1563207236.89667
NE|1997|0|0|0|0|1845599695.91101
NE|1996|0|0|0|0|1987770780.95847
NE|1991|0|0|0|0|2327986143.14357
NE|1990|0|0|0|0|2480673304.7284
NE|1993|0|0|0|0|1606581743.71343
NE|1992|0|0|0|0|2344987607.77592
NF|1995|1280|0|1280|0|0
NF|2011|48|0|1584|2|0
NF|2008|256|1|1536|2|0
NF|2006|0|1|1280|1|0
IT|2005|4561594|40|27608807|402|1786275014006.62
IT|2004|2429472|38|23047213|362|1735521503771.58
IT|1968|0|0|0|0|87942231678.3505
IT|1969|0|0|0|0|97085082807.3751
IT|1964|0|0|0|0|63175417019.0094
IT|1965|0|0|0|0|67978153850.5191
IT|1966|0|0|0|0|73654870011.2757
IT|1967|0|0|0|0|81133120065.4202
IT|1961|0|0|0|0|44842760293.1924
IT|1962|0|0|0|0|50383891898.9911
IT|1963|0|0|0|0|57710743059.8341
IT|2006|778484|35|28387291|437|1872982702430.31
IT|2011|2563994|60|49801346|696|2195014082352.78
IT|2010|3776480|52|47237352|636|2041954747600
IT|2012|3315624|52|53116970|748|2014669579719.72
IT|1982|0|0|0|0|411671084979.241
IT|1983|0|0|0|0|426864993168.027
IT|1980|0|0|0|0|459830080798.101
IT|1981|0|0|0|0|414976039558.849
IT|1986|0|0|0|0|617003094712.3
IT|1987|0|0|0|0|776293080273.379
IT|1984|196864|0|196864|0|421898527725.369
IT|1985|0|0|196864|0|435705088167.529
IT|1988|525312|0|722176|0|859052483314.49
IT|1989|512|0|722688|0|894751916820.491
IT|1995|285952|12|10593280|41|1131770110939.02
IT|2003|2487933|40|20617741|324|1514503536381.49
IT|2007|5073568|40|33460859|477|2127180496503.06
IT|2000|1318432|57|14287904|181|1104009462562.19
IT|2001|1882624|70|16170528|251|1123702691037.14
IT|1979|0|0|0|0|379302315991.61
IT|1978|0|0|0|0|303554190323.979
IT|1977|0|0|0|0|248190364575.379
IT|1976|0|0|0|0|216511885598.977
IT|1975|0|0|0|0|219381696527.284
IT|1974|0|0|0|0|192277533277.761
IT|1973|0|0|0|0|169084087914.314
IT|1972|0|0|0|0|139955971404.382
IT|1971|0|0|0|0|120120043348.939
IT|1970|0|0|0|0|109254765501.859
IT|2008|5846429|60|39307288|537|2307311493054.53
IT|2009|4153584|47|43460872|584|2111148008711.62
IT|1999|735232|33|12969472|124|1208180354708.08
IT|1998|483584|22|12234240|91|1224579873011.04
IT|2002|1959280|33|18129808|284|1225176959595.33
IT|1994|274688|6|10307328|29|1059079564101.83
IT|1997|427264|13|11750656|69|1198654411765.58
IT|1996|730112|15|11323392|56|1266354134493.66
IT|1991|6960640|0|8413440|0|1200715302564.38
IT|1990|730112|0|1452800|0|1138091138036.52
IT|1993|1132288|23|10032640|23|1026071880521.72
IT|1992|486912|0|8900352|0|1271956871335.43
NI|2005|8224|1|89632|7|6322582497.35619
NI|2004|8192|1|81408|6|5795568202.50505
NI|1968|0|0|0|0|692859984.592478
NI|1969|0|0|0|0|750000002.903011
NI|1964|0|0|0|0|347119918.158577
NI|1965|0|0|0|0|564290020.387905
NI|1966|0|0|0|0|607140010.483016
NI|1967|0|0|0|0|657140010.7518
NI|1961|0|0|0|0|244144236.65331
NI|1962|0|0|0|0|269283803.686825
NI|1963|0|0|0|0|297324163.095513
NI|2006|0|1|89632|8|6786294613.48486
NI|2011|131360|1|363072|15|9635568028.48791
NI|2010|16384|2|231712|14|8586295846.08302
NI|2012|5184|1|368256|16|10507356837.651
NI|1982|0|0|0|0|2454499872.05091
NI|1983|0|0|0|0|2753100057.78253
NI|1980|0|0|0|0|2144300006.19137
NI|1981|0|0|0|0|2474700227.03085
NI|1986|0|0|0|0|2885799993.92179
NI|1987|1536|0|1536|0|3851200117.73784
NI|1984|0|0|0|0|3117599872.09613
NI|1985|0|0|0|0|2683699935.3204
NI|1988|0|0|1536|0|2630900095.59203
NI|1989|0|0|1536|0|1013199986.94996
NI|1995|256|0|69120|1|4140469999.31337
NI|2003|0|0|73216|5|5322437647.57853
NI|2007|33024|1|122656|9|7446636654.71995
NI|2000|0|1|69120|3|5107329009.66642
NI|2001|0|1|69120|4|5323146567.74198
NI|1979|0|0|0|0|1567599981.70113
NI|1978|0|0|0|0|2127699978.79397
NI|1977|0|0|0|0|2226999873.71582
NI|1976|0|0|0|0|1836899998.90966
NI|1975|0|0|0|0|1581599958.61092
NI|1974|0|0|0|0|1521400011.51419
NI|1973|0|0|0|0|1092900014.80582
NI|1972|0|0|0|0|878570045.437846
NI|1971|0|0|0|0|828569953.494756
NI|1970|0|0|0|0|778569938.850714
NI|2008|41216|1|163872|10|8254342299.67401
NI|2009|51456|2|215328|12|8156131183.33235
NI|1999|0|0|0|0|4855717872.17377
NI|1998|0|0|0|0|4635267225.97871
NI|2002|4096|1|73216|5|5224213018.8925
NI|1994|0|0|68864|1|3863185116.02268
NI|1997|0|0|69120|2|4389965590.57432
NI|1996|0|1|69120|2|4308351905.18394
NI|1991|256|0|1792|0|1488804123.71134
NI|1990|0|0|1536|0|1009455501.91378
NI|1993|67072|1|68864|1|1756454281.21082
NI|1992|0|0|1792|0|1792800000
NL|2005|2140320|49|35693069|281|638470626274.685
NL|2004|2809287|46|33552749|232|609889925685.869
NL|1968|0|0|0|0|27817605743.2503
NL|1969|0|0|0|0|31503868835.1853
NL|1964|0|0|0|0|18699380731.3465
NL|1965|0|0|0|0|21000586933.2041
NL|1966|0|0|0|0|22867203317.4022
NL|1967|0|0|0|0|25087562181.3218
NL|1961|0|0|0|0|13493833739.9949
NL|1962|0|0|0|0|14647057370.1418
NL|1963|0|0|0|0|15891241386.291
NL|2006|1708832|39|37401901|320|677691901432.745
NL|2011|1099963|69|44489278|593|832009722222.222
NL|2010|1102752|58|43389315|524|772090789473.684
NL|2012|857535|71|45346813|664|770555412702.494
NL|1982|0|0|0|0|146800363126.186
NL|1983|0|0|0|0|142137286696.008
NL|1980|0|0|0|0|180770339170.916
NL|1981|0|0|0|0|152038329064.735
NL|1986|4864|0|70656|0|186059543083.288
NL|1987|67840|0|138496|0|226987597911.227
NL|1984|65792|0|65792|0|133307005494.505
NL|1985|0|0|65792|0|133245090233.546
NL|1988|1187840|0|1326336|0|242608986509.087
NL|1989|733952|0|2060288|0|239298555544.009
NL|1995|315648|7|21116416|11|418969256107.604
NL|2003|2717520|42|30743462|186|538312641083.521
NL|2007|1875872|48|39277773|368|782566743038.276
NL|2000|2043424|25|25713216|76|385074626865.672
NL|2001|1390416|38|27103632|114|400654138702.461
NL|1979|0|0|0|0|166428649895.639
NL|1978|0|0|0|0|144373599511.102
NL|1977|0|0|0|0|117656460447.158
NL|1976|0|0|0|0|101123520586.764
NL|1975|0|0|0|0|92861624259.3238
NL|1974|0|0|0|0|80814001147.6351
NL|1973|0|0|0|0|66546586788.5858
NL|1972|0|0|0|0|50674951936.2812
NL|1971|0|0|0|0|41293859649.1228
NL|1970|0|0|0|0|35352164120.0463
NL|2008|915216|44|40192989|412|870811147324.862
NL|2009|2093574|54|42286563|466|796333367137.001
NL|1999|1046304|19|23669792|51|411456424461.965
NL|1998|476672|8|22623488|32|402648300377.694
NL|2002|922310|30|28025942|144|437807265198.57
NL|1994|223488|2|20800768|4|351190216733.261
NL|1997|465920|7|22146816|24|386533770047.436
NL|1996|564480|6|21680896|17|417980392156.863
NL|1991|465920|0|3650560|0|303365157944.366
NL|1990|1124352|0|3184640|0|294871112186.857
NL|1993|15673856|2|20577280|2|327495253915.52
NL|1992|1252864|0|4903424|0|336214285714.286
NO|2005|1570272|10|11694344|69|304060069848.661
NO|2004|1163576|8|10124072|59|260029106207.989
NO|1968|0|0|0|0|10159934136.7838
NO|1969|0|0|0|0|11063065083.4888
NO|1964|0|0|0|0|7159202706.48027
NO|1965|0|0|0|0|8058681060.159
NO|1966|0|0|0|0|8696460205.3397
NO|1967|0|0|0|0|9514496703.39762
NO|1961|0|0|0|0|5632460936.54576
NO|1962|0|0|0|0|6066976682.67364
NO|1963|0|0|0|0|6510239502.76489
NO|2006|578336|12|12272680|81|340041912703.697
NO|2011|435405|21|15105845|170|491064821428.571
NO|2010|857017|13|14670440|149|421236092715.232
NO|2012|234583|22|15340428|192|499667211001.289
NO|1982|0|0|0|0|61850635264.952
NO|1983|0|0|0|0|60779973685.6532
NO|1980|0|0|0|0|63714366699.0606
NO|1981|0|0|0|0|62867322937.5381
NO|1986|0|0|0|0|77202861508.9185
NO|1987|0|0|0|0|92447792207.7922
NO|1984|131072|0|131072|0|61098572566.3175
NO|1985|0|0|131072|0|64257200018.6107
NO|1988|327936|0|459008|0|100057081479.208
NO|1989|69632|0|528640|0|100770511984.937
NO|1995|58368|0|6699264|6|148919844677.358
NO|2003|311888|10|8960496|51|224880794327.844
NO|2007|440960|6|12713640|87|393479162081.796
NO|2000|288512|11|8011328|26|168288531891.204
NO|2001|480864|10|8492192|36|170922851073.768
NO|1979|0|0|0|0|52547737998.8547
NO|1978|0|0|0|0|46015298628.4646
NO|1977|0|0|0|0|41069784915.9388
NO|1976|0|0|0|0|35575735361.4955
NO|1975|0|0|0|0|32565956876.9251
NO|1974|0|0|0|0|26875823600.556
NO|1973|0|0|0|0|22341912657.3936
NO|1972|0|0|0|0|17219726177.1045
NO|1971|0|0|0|0|14476253915.1632
NO|1970|0|0|0|0|12729703621.7783
NO|2008|538074|22|13251714|109|453885460992.908
NO|2009|561709|27|13813423|136|378849392446.007
NO|1999|93952|1|7722816|15|159045286696.071
NO|1998|37696|2|7628864|14|151139149911.863
NO|2002|156416|5|8648608|41|191927027230.141
NO|1994|200704|0|6640896|6|124519241668.556
NO|1997|606208|3|7591168|12|158223061045.607
NO|1996|285696|3|6984960|9|160158299482.154
NO|1991|1773568|0|4014848|0|119657406407.626
NO|1990|1712640|0|2241280|0|117623688036.168
NO|1993|1416704|6|6440192|6|118168337068.832
NO|1992|1008640|0|5023488|0|128298978196.154
NP|2005|8192|3|49664|12|8130258976.02985
NP|2004|2048|2|41472|9|7273933992.74548
NP|1968|0|0|0|0|772230298.906609
NP|1969|0|0|0|0|788641968.987654
NP|1964|0|0|0|0|496098771.753086
NP|1965|0|0|0|0|735267082.668728
NP|1966|0|0|0|0|906811947.768912
NP|1967|0|0|0|0|841974025.374805
NP|1961|0|0|0|0|531959569.277059
NP|1962|0|0|0|0|574091108.031214
NP|1963|0|0|0|0|496948970.352531
NP|2006|0|2|49664|14|9043715355.8881
NP|2011|147712|8|474511|40|19123129346.3143
NP|2010|181839|5|326799|32|16010389261.745
NP|2012|125|1|474636|41|18962962962.963
NP|1982|0|0|0|0|2395425212.07175
NP|1983|0|0|0|0|2447174838.56563
NP|1980|0|0|0|0|1945916586.66667
NP|1981|0|0|0|0|2275583317.33333
NP|1986|0|0|0|0|2850780936.93948
NP|1987|0|0|0|0|2957252078.56053
NP|1984|0|0|0|0|2581215829.86404
NP|1985|0|0|0|0|2619913975.74955
NP|1988|0|0|0|0|3487009700.10652
NP|1989|0|0|0|0|3525228045.68948
NP|1995|2048|1|2560|1|4401104417.67068
NP|2003|0|4|39424|7|6330476434.54937
NP|2007|34816|3|84480|17|10325618017.379
NP|2000|0|1|35328|2|5494252207.90502
NP|2001|0|0|35328|2|6007061224.4898
NP|1979|0|0|0|0|1851250005.33333
NP|1978|0|0|0|0|1604162505.80275
NP|1977|0|0|0|0|1382400000
NP|1976|0|0|0|0|1452789368.54141
NP|1975|0|0|0|0|1575789286.09763
NP|1974|0|0|0|0|1217953569.69292
NP|1973|0|0|0|0|972103604.37362
NP|1972|0|0|0|0|1024098809.67901
NP|1971|0|0|0|0|882765470.024691
NP|1970|0|0|0|0|865975308.641975
NP|2008|47136|7|131616|24|12545438605.3959
NP|2009|13344|3|144960|27|12854834975.299
NP|1999|23552|0|35328|1|5033642384.10596
NP|1998|8192|0|11776|1|4856255044.39064
NP|2002|4096|1|39424|3|6050875806.66403
NP|1994|512|0|512|0|4066775510.20408
NP|1997|0|0|3584|1|4918691916.53516
NP|1996|1024|0|3584|1|4521580381.47139
NP|1991|0|0|0|0|3921476084.89072
NP|1990|0|0|0|0|3627559252.20577
NP|1993|0|0|0|0|3660041666.66667
NP|1992|0|0|0|0|3401211581.29176
NR|2012|256|0|8480|2|0
NR|1998|8192|0|8192|0|0
NR|2010|32|2|8224|2|0
NU|2010|1072|1|2096|1|0
NU|2005|1024|0|1024|0|0
JE|2008|6144|1|53248|2|0
JE|2009|32|1|53280|3|0
JE|2011|2080|1|55360|4|0
JE|1998|8192|1|8192|1|0
JE|2012|1024|0|56384|4|0
JE|2003|8192|0|24576|1|0
JE|2000|8192|0|16384|1|0
JE|2006|4096|0|45056|1|0
JE|2007|2048|0|47104|1|0
JE|2005|16384|0|40960|1|0
AI|2006|2048|0|4096|1|0
AI|2005|2048|1|2048|1|0
NZ|2005|305246|19|4097790|137|113834420633.803
NZ|2004|272928|17|3792544|118|102983802756.303
NZ|1968|0|0|0|0|5180597620.64135
NZ|1969|0|0|0|0|5761588761.69421
NZ|1964|0|0|0|0|7274144350.81809
NZ|1965|0|0|0|0|5654463586.00366
NZ|1966|0|0|0|0|5863733230.97616
NZ|1967|0|0|0|0|5961418093.53003
NZ|1961|0|0|0|0|5670064168.21773
NZ|1962|0|0|0|0|6077496267.76294
NZ|1963|0|0|0|0|6638937283.13963
NZ|2006|492448|30|4590238|167|110304429415.584
NZ|2011|108426|36|6889431|338|162634645669.291
NZ|2010|864912|41|6781005|302|143246762589.928
NZ|2012|35212|33|6924643|371|167347054533.668
NZ|1982|0|0|0|0|23884517581.9374
NZ|1983|0|0|0|0|24037218138.8013
NZ|1980|0|0|0|0|23039660509.5541
NZ|1981|0|0|0|0|24181339430.522
NZ|1986|0|0|0|0|30304599086.3963
NZ|1987|0|0|0|0|40005040897.5549
NZ|1984|0|0|0|0|21435165425.6974
NZ|1985|0|0|0|0|24417184618.9258
NZ|1988|262144|0|262144|0|44770068057.971
NZ|1989|65792|0|327936|0|43519867935.1364
NZ|1995|175616|1|2576128|1|63341854689.1605
NZ|1994|84736|0|2400512|0|54765288308.1995
NZ|2000|143872|14|3119360|48|51981385895.5781
NZ|2001|89088|12|3208448|60|53273715302.1932
NZ|1979|0|0|0|0|20550720124.2112
NZ|1978|0|0|0|0|18382363597.408
NZ|1977|0|0|0|0|15319844741.7794
NZ|1976|0|0|0|0|13515337003.1177
NZ|1975|0|0|0|0|12778469708.6063
NZ|1974|0|0|0|0|13860693257.0325
NZ|1973|0|0|0|0|12739265194.1005
NZ|1972|0|0|0|0|9525203022.60574
NZ|1971|0|0|0|0|7879284306.98211
NZ|2007|461327|28|5051565|195|135291901176.471
NZ|2008|683968|38|5735533|233|130672262112.676
NZ|2009|180560|28|5916093|261|118573727125
NZ|1999|169216|12|2975488|34|58141345788.5723
NZ|1998|53760|18|2806272|22|55606924101.2685
NZ|2002|147968|25|3356416|85|65999637537.5819
NZ|2003|163200|16|3519616|101|87418267497.2517
NZ|1997|69632|1|2752512|4|65443203177.2048
NZ|1996|106752|2|2682880|3|69445176841.9592
NZ|1991|592896|0|1380352|0|42303848593.2928
NZ|1990|459520|0|787456|0|45043399187.2348
NZ|1993|396800|0|2315776|0|46282334826.6136
NZ|1992|538624|0|1918976|0|41210013983.4113
QA|1982|0|0|0|0|7596703007.43795
QA|1983|0|0|0|0|6467582125.69331
QA|1980|0|0|0|0|7829094485.17483
QA|1981|0|0|0|0|8661263504.23003
QA|1986|0|0|0|0|5053021814.81234
QA|1987|0|0|0|0|5446428537.54036
QA|1984|0|0|0|0|6704395622.16508
QA|1985|0|0|0|0|6153296279.80591
QA|1988|0|0|0|0|6038186867.73873
QA|1989|0|0|0|0|6487911900.93158
QA|2004|4128|0|28704|2|31675273812.3988
QA|2002|8192|0|16384|1|19363735705.6767
QA|2003|8192|1|24576|2|23533790530.5514
QA|1994|0|0|0|0|7374450565.49158
QA|2007|131328|2|373024|6|79546975729.4478
QA|2008|2048|1|375072|7|115019776904.93
QA|2000|0|0|8192|1|17759889598.0531
QA|2001|0|0|8192|1|17538461033.0061
QA|2005|147456|2|176160|4|43040108649.7014
QA|1979|0|0|0|0|5633000409.28126
QA|1978|0|0|0|0|4052000452.82943
QA|1977|0|0|0|0|3617580063.60212
QA|1976|0|0|0|0|3284301434.84055
QA|1975|0|0|0|0|2512783990.61795
QA|1974|0|0|0|0|2401403163.72314
QA|1973|0|0|0|0|793884362.593803
QA|1972|0|0|0|0|510259928.908807
QA|1971|0|0|0|0|387700072.409347
QA|1970|0|0|0|0|301791311.79926
QA|2006|65536|0|241696|4|60496701553.1987
QA|2009|4096|1|379168|8|97583513671.1764
QA|2011|133120|0|645408|8|171476093959.187
QA|2010|133120|0|512288|8|125122249141.251
QA|2012|164896|1|810304|9|0
QA|1998|0|1|0|1|10255494737.4054
QA|1995|0|0|0|0|8137911747.88436
QA|1999|8192|0|8192|1|12393131510.9639
QA|1997|0|0|0|0|11297801801.8718
QA|1996|0|0|0|0|9059340116.93335
QA|1991|0|0|0|0|6883516285.13473
QA|1990|0|0|0|0|7360439207.65363
QA|1993|0|0|0|0|7156593446.49546
QA|1992|0|0|0|0|7646153766.45235
YE|1993|0|0|0|0|5368270614.8468
YE|2012|15360|0|64544|2|35645823131.5726
YE|1995|0|0|0|0|4258788725.44991
YE|1994|0|0|0|0|4167356037.1517
YE|1999|0|1|8192|1|7641101221.43876
YE|1997|0|0|8192|0|6839039029.748
YE|1992|0|0|0|0|6463649985.01648
YE|1996|8192|0|8192|0|5785685310.86668
YE|1991|0|0|0|0|5930370370.37037
YE|1990|0|0|0|0|5647251908.39695
YE|2008|0|0|0|0|26869018825.1218
YE|2009|4096|0|28672|2|24581907773.5827
YE|2011|4096|0|49184|2|31724633891.2004
YE|2010|16416|0|45088|2|31883409718.7382
YE|1998|0|0|8192|0|6325219772.93811
YE|2002|0|0|0|0|10693278291.8149
YE|2003|8192|1|16384|2|11777768086.8693
YE|2000|0|0|8192|1|9636342274.82408
YE|2001|0|0|8192|1|9854042164.67463
YE|2006|8192|0|24576|2|18941303849.6801
YE|2007|0|0|24576|2|21596088517.0427
YE|2004|0|0|16384|2|13873500887.5612
YE|2005|0|0|16384|2|16753787028.2859
BY|1993|0|0|0|0|16280372553.0518
BY|2012|359545|8|1789369|92|63267017440.3121
BY|1995|0|1|0|1|13972637603.2102
BY|1994|0|0|0|0|14931599418.4226
BY|1999|8192|2|32768|4|12138485328.6267
BY|1997|8192|0|16384|2|14128412417.193
BY|1992|0|0|0|0|17022180272.211
BY|1996|8192|1|8192|2|14756861538.4615
BY|1991|0|0|0|0|17813389815.004
BY|1990|0|0|0|0|17369598958.1159
BY|2008|169984|4|333824|46|60763483146.0674
BY|2009|547872|10|881696|56|49271267252.1957
BY|2011|206992|11|1429824|84|64271575245.4325
BY|2010|341136|17|1222832|73|55220932613.958
BY|1998|8192|0|24576|2|15222014828.3039
BY|2002|4096|6|53248|19|14594925392.9691
BY|2003|28672|4|81920|23|17825436034.5366
BY|2000|4096|1|36864|5|12736856485.1068
BY|2001|12288|8|49152|13|12354820143.8849
BY|2006|28672|3|157696|38|36961918858.7385
BY|2007|6144|4|163840|42|45275711995.825
BY|2004|1536|6|83456|29|23141587717.7633
BY|2005|45568|6|129024|35|30210091836.8294
IR|1990|0|0|0|0|116035029649.097
IR|1968|0|0|0|0|8447898397.57096
IR|1969|0|0|0|0|9482344576.42244
IR|1965|0|0|0|0|6154739684.9637
IR|1966|0|0|0|0|6706096864.73927
IR|1967|0|0|0|0|7425389720.07921
IR|2011|639936|61|5037984|208|514059508513.901
IR|2010|2102144|41|4398048|147|422567967404.512
IR|2012|4532595|85|9570579|293|0
IR|1998|0|0|73984|1|102661888397.335
IR|1982|0|0|0|0|121526715239.237
IR|1983|0|0|0|0|147222717993.254
IR|1980|0|0|0|0|90041228621.614
IR|1981|0|0|0|0|97085719579.1484
IR|1986|0|0|0|0|198775373326.423
IR|1987|0|0|0|0|127851925591.666
IR|1984|0|0|0|0|153067404656.379
IR|1985|0|0|0|0|170673002206.268
IR|1988|0|0|0|0|116305831422.606
IR|1989|0|0|0|0|114003085003.894
IR|1995|65536|0|65792|0|90829495171.4392
IR|1994|256|0|256|0|67128216022.6715
IR|1997|8192|0|73984|1|105298720965.1
